0
289
295
605
602
600
598
597
596
596.5
597.5
587.5
603.5
596
601
606
609.5
613.5
617.5
621
623.5
626.5
628
630
629.5
629.5
628
625.5
621.5
617
612.5
607
601.5
595.5
590
584.5
579.5
575
572.5
569.5
567.5
566
565
564
562.5
561.5
560.5
559.5
558
556.5
556.5
555.5
555.5
555.5
556.5
557
558
558.5
560
560.5
561
561.5
563
564
564.5
566
567
568
568
568.5
568.5
569
569
569
570
570
570
570
570.5
570.5
571
572
573
574
574.5
575.5
577
578
579
580.5
581.5
583
583.5
584.5
586
587.5
589
591.5
593.5
595.5
596.5
597.5
598
598.5
598
598.5
599
599.5
600
601
602
603
604
605
607
607.5
608.5
608.5
608.5
608
607.5
607
607.5
607
607.5
607.5
608
608
607.5
608
608
608
608.5
609.5
610.5
612.5
614
616
618.5
619
620.5
619.5
619.5
617
615
612
609
605
601.5
598.5
595.5
594
592
592
591.5
591.5
591
591
591
591
591
591
591.5
591
591
592
593
597.5
602.5
614
625.5
638.5
651
656.5
660.5
653.5
644.5
630.5
615.5
604
592.5
587.5
583.5
582.5
582.5
582.5
583
583
582.5
582.5
582
581
580
579
578.5
577.5
577.5
577
577
576.5
576
575.5
574.5
573.5
572
571.5
571.5
572
573.5
576
579
582
585.5
588.5
591.5
594
595.5
597.5
599
600
601
602
602.5
602.5
602.5
602
602
600.5
599
596
593.5
589
584.5
580
574.5
570.5
565.5
563
560
558.5
556.5
556
555
554.5
554
554
553.5
553
552.5
551.5
551.5
550.5
550.5
550.5
551
550.5
550.5
550
550
549
548.5
547.5
546.5
545.5
544
543.5
543
542.5
542.5
542.5
543
543
543
543.5
544
544
544.5
546
547
548.5
549.5
551
552.5
553
554
555
556
556
556.5
556
556
555.5
555.5
556
556.5
557
557.5
559
559.5
560
560.5
560.5
561.5
561
561.5
562
562.5
563
563.5
565
566
567
568
569.5
570
570.5
571
571
571.5
570
569
568
567
565.5
565.5
565.5
566
566.5
567
568.5
569.5
571
573.5
577
581
584.5
589
593
597
599
601
602
601.5
600
597.5
594.5
590.5
586
581.5
578.5
575.5
574
573
574
575
575.5
577
577.5
578.5
578
578
578.5
578
577.5
577
578
580.5
586.5
597.5
613.5
632.5
652.5
669.5
680.5
682.5
673
657.5
635
612.5
591.5
575
565
559
557.5
557.5
560
562
563.5
565.5
567
569
570
572
573.5
575
575.5
576.5
577
577.5
577.5
578
579
579.5
580
580.5
581.5
582.5
584
586.5
590
594
598
602.5
607.5
611.5
615.5
619.5
623.5
627.5
630
633.5
635.5
637.5
638
638.5
638.5
637.5
636
634
632
629
626.5
623
620.5
616
612.5
608
604
600
597
595
594
593.5
593.5
594
594.5
595
595
596
596.5
597
597
597.5
597.5
597.5
597.5
597.5
598
598
598.5
598.5
599
598.5
598.5
598
598
597
596.5
595.5
595
594
593
592
591
590
588.5
588.5
587.5
587.5
587
587.5
588
588
588.5
588
588
587
586
585.5
584.5
584.5
583.5
584
583.5
583.5
583.5
583
583.5
582.5
582.5
581.5
581.5
580
579.5
578.5
578.5
578
578
578.5
579.5
579.5
580.5
580.5
581
581
581
581.5
582
582.5
583
583.5
584
584
584
584
583.5
583
582
581.5
581
581
581
582
583.5
585
586.5
589
590.5
592.5
593.5
594.5
594.5
593
591
588
585
581.5
578
575
572.5
570
568
566.5
565
564
563
562
561.5
560.5
559.5
559
558
557
556
555.5
555.5
557.5
560.5
570
579.5
593.5
607.5
618.5
628
626.5
623
609.5
596
581
567
558.5
551.5
549
547.5
547.5
548
547.5
547
546
545.5
544.5
544
544.5
544.5
545
545.5
547
548
549
550
550.5
551.5
551.5
552
553.5
555
557
559.5
563
566.5
570
573.5
577.5
581.5
584.5
588
591
593.5
595.5
597.5
599.5
601
601.5
602.5
602.5
603
601.5
600
597.5
595
591
587.5
583
579
574
569
565
560.5
557.5
555
554
554
553.5
554
555
555
555.5
556
556.5
557.5
556.5
556.5
556
555.5
554.5
554
